percentile,year,variable_code,value
p0p50,1820,shweal_z_OH-PPP,0.0361
p0p50,1850,shweal_z_OH-PPP,0.0331
p0p50,1880,shweal_z_OH-PPP,0.031
p0p50,1900,shweal_z_OH-PPP,0.031
p0p50,1910,shweal_z_OH-PPP,0.0371
p0p50,1920,shweal_z_OH-PPP,0.031
p0p50,1930,shweal_z_OH-PPP,0.0322
p0p50,1940,shweal_z_OH-PPP,0.0317
p0p50,1950,shweal_z_OH-PPP,0.044
p0p50,1960,shweal_z_OH-PPP,0.0341
p0p50,1970,shweal_z_OH-PPP,0.0325
p0p50,1980,shweal_z_OH-PPP,0.0234
p0p50,1981,shweal_z_OH-PPP,0.0236
p0p50,1982,shweal_z_OH-PPP,0.0229
p0p50,1983,shweal_z_OH-PPP,0.0233
p0p50,1984,shweal_z_OH-PPP,0.0245
p0p50,1985,shweal_z_OH-PPP,0.0233
p0p50,1986,shweal_z_OH-PPP,0.0229
p0p50,1987,shweal_z_OH-PPP,0.0224
p0p50,1988,shweal_z_OH-PPP,0.0223
p0p50,1989,shweal_z_OH-PPP,0.0214
p0p50,1990,shweal_z_OH-PPP,0.0209
p0p50,1991,shweal_z_OH-PPP,0.0149
p0p50,1992,shweal_z_OH-PPP,0.0188
p0p50,1993,shweal_z_OH-PPP,0.0213
p0p50,1994,shweal_z_OH-PPP,0.0229
p0p50,1995,shweal_z_OH-PPP,0.0213
p0p50,1996,shweal_z_OH-PPP,0.0216
p0p50,1997,shweal_z_OH-PPP,0.0212
p0p50,1998,shweal_z_OH-PPP,0.0209
p0p50,1999,shweal_z_OH-PPP,0.0205
p0p50,2000,shweal_z_OH-PPP,0.0184
p0p50,2001,shweal_z_OH-PPP,0.0188
p0p50,2002,shweal_z_OH-PPP,0.02
p0p50,2003,shweal_z_OH-PPP,0.0194
p0p50,2004,shweal_z_OH-PPP,0.0183
p0p50,2005,shweal_z_OH-PPP,0.0176
p0p50,2006,shweal_z_OH-PPP,0.017
p0p50,2007,shweal_z_OH-PPP,0.0172
p0p50,2008,shweal_z_OH-PPP,0.0196
p0p50,2009,shweal_z_OH-PPP,0.0226
p0p50,2010,shweal_z_OH-PPP,0.0235
p0p50,2011,shweal_z_OH-PPP,0.0252
p0p50,2012,shweal_z_OH-PPP,0.025
p0p50,2013,shweal_z_OH-PPP,0.0248
p0p50,2014,shweal_z_OH-PPP,0.025
p0p50,2015,shweal_z_OH-PPP,0.0248
p0p50,2016,shweal_z_OH-PPP,0.0259
p0p50,2017,shweal_z_OH-PPP,0.0252
p0p50,2018,shweal_z_OH-PPP,0.0242
p0p50,2019,shweal_z_OH-PPP,0.0243
p0p50,2020,shweal_z_OH-PPP,0.0242
p0p50,2021,shweal_z_OH-PPP,0.0213
p0p50,2022,shweal_z_OH-PPP,0.0209
p0p50,2023,shweal_z_OH-PPP,0.0233
p0p50,2024,shweal_z_OH-PPP,0.0253
p99p100,1980,shweal_z_LT,0.2165
p99p100,1981,shweal_z_LT,0.2165
p99p100,1982,shweal_z_LT,0.2165
p99p100,1983,shweal_z_LT,0.2165
p99p100,1984,shweal_z_LT,0.2165
p99p100,1985,shweal_z_LT,0.2165
p99p100,1986,shweal_z_LT,0.2165
p99p100,1987,shweal_z_LT,0.2165
p99p100,1988,shweal_z_LT,0.2165
p99p100,1989,shweal_z_LT,0.2169
p99p100,1990,shweal_z_LT,0.2177
p99p100,1991,shweal_z_LT,0.2191
p99p100,1992,shweal_z_LT,0.2221
p99p100,1993,shweal_z_LT,0.225
p99p100,1994,shweal_z_LT,0.229
p99p100,1995,shweal_z_LT,0.2254
p99p100,1996,shweal_z_LT,0.2239
p99p100,1997,shweal_z_LT,0.2227
p99p100,1998,shweal_z_LT,0.221
p99p100,1999,shweal_z_LT,0.2203
p99p100,2000,shweal_z_LT,0.2228
p99p100,2001,shweal_z_LT,0.223
p99p100,2002,shweal_z_LT,0.2221
p99p100,2003,shweal_z_LT,0.2237
p99p100,2004,shweal_z_LT,0.2277
p99p100,2005,shweal_z_LT,0.2295
p99p100,2006,shweal_z_LT,0.2233
p99p100,2007,shweal_z_LT,0.2316
p99p100,2008,shweal_z_LT,0.2324
p99p100,2009,shweal_z_LT,0.2329
p99p100,2010,shweal_z_LT,0.226
p99p100,2011,shweal_z_LT,0.226
p99p100,2012,shweal_z_LT,0.2324
p99p100,2013,shweal_z_LT,0.2333
p99p100,2014,shweal_z_LT,0.243
p99p100,2015,shweal_z_LT,0.2373
p99p100,2016,shweal_z_LT,0.2316
p99p100,2017,shweal_z_LT,0.2338
p99p100,2018,shweal_z_LT,0.2607
p99p100,2019,shweal_z_LT,0.2446
p99p100,2020,shweal_z_LT,0.2446
p99p100,2021,shweal_z_LT,0.243
p99p100,2022,shweal_z_LT,0.2445
p99p100,2023,shweal_z_LT,0.2436
p99p100,2024,shweal_z_LT,0.2436
p0p50,1980,shweal_z_LT,0.0511
p0p50,1981,shweal_z_LT,0.0511
p0p50,1982,shweal_z_LT,0.0511
p0p50,1983,shweal_z_LT,0.0511
p0p50,1984,shweal_z_LT,0.0511
p0p50,1985,shweal_z_LT,0.0511
p0p50,1986,shweal_z_LT,0.0511
p0p50,1987,shweal_z_LT,0.0511
p0p50,1988,shweal_z_LT,0.0511
p0p50,1989,shweal_z_LT,0.051
p0p50,1990,shweal_z_LT,0.0509
p0p50,1991,shweal_z_LT,0.0507
p0p50,1992,shweal_z_LT,0.0502
p0p50,1993,shweal_z_LT,0.0497
p0p50,1994,shweal_z_LT,0.049
p0p50,1995,shweal_z_LT,0.0496
p0p50,1996,shweal_z_LT,0.0498
p0p50,1997,shweal_z_LT,0.0501
p0p50,1998,shweal_z_LT,0.0503
p0p50,1999,shweal_z_LT,0.0505
p0p50,2000,shweal_z_LT,0.05
p0p50,2001,shweal_z_LT,0.05
p0p50,2002,shweal_z_LT,0.0502
p0p50,2003,shweal_z_LT,0.0499
p0p50,2004,shweal_z_LT,0.0492
p0p50,2005,shweal_z_LT,0.0489
p0p50,2006,shweal_z_LT,0.0499
p0p50,2007,shweal_z_LT,0.0485
p0p50,2008,shweal_z_LT,0.0484
p0p50,2009,shweal_z_LT,0.0483
p0p50,2010,shweal_z_LT,0.0495
p0p50,2011,shweal_z_LT,0.0495
p0p50,2012,shweal_z_LT,0.0484
p0p50,2013,shweal_z_LT,0.0483
p0p50,2014,shweal_z_LT,0.0471
p0p50,2015,shweal_z_LT,0.0481
p0p50,2016,shweal_z_LT,0.0485
p0p50,2017,shweal_z_LT,0.0482
p0p50,2018,shweal_z_LT,0.1018
p0p50,2019,shweal_z_LT,0.0464
p0p50,2020,shweal_z_LT,0.0464
p0p50,2021,shweal_z_LT,0.0466
p0p50,2022,shweal_z_LT,0.0464
p0p50,2023,shweal_z_LT,0.0465
p0p50,2024,shweal_z_LT,0.0465
p99p100,1980,shweal_z_TV,0.2266
p99p100,1981,shweal_z_TV,0.2269
p99p100,1982,shweal_z_TV,0.2273
p99p100,1983,shweal_z_TV,0.2275
p99p100,1984,shweal_z_TV,0.2279
p99p100,1985,shweal_z_TV,0.2283
p99p100,1986,shweal_z_TV,0.2287
p99p100,1987,shweal_z_TV,0.2292
p99p100,1988,shweal_z_TV,0.2294
p99p100,1989,shweal_z_TV,0.2298
p99p100,1990,shweal_z_TV,0.23
p99p100,1991,shweal_z_TV,0.2305
p99p100,1992,shweal_z_TV,0.2312
p99p100,1993,shweal_z_TV,0.2316
p99p100,1994,shweal_z_TV,0.2321
p99p100,1995,shweal_z_TV,0.2325
p99p100,1996,shweal_z_TV,0.2331
p99p100,1997,shweal_z_TV,0.2335
p99p100,1998,shweal_z_TV,0.234
p99p100,1999,shweal_z_TV,0.2345
p99p100,2000,shweal_z_TV,0.2348
p99p100,2001,shweal_z_TV,0.2358
p99p100,2002,shweal_z_TV,0.2373
p99p100,2003,shweal_z_TV,0.2389
p99p100,2004,shweal_z_TV,0.2416
p99p100,2005,shweal_z_TV,0.2441
p99p100,2006,shweal_z_TV,0.2461
p99p100,2007,shweal_z_TV,0.249
p99p100,2008,shweal_z_TV,0.2528
p99p100,2009,shweal_z_TV,0.2568
p99p100,2010,shweal_z_TV,0.26
p99p100,2011,shweal_z_TV,0.2612
p99p100,2012,shweal_z_TV,0.2623
p99p100,2013,shweal_z_TV,0.2631
p99p100,2014,shweal_z_TV,0.2642
p99p100,2015,shweal_z_TV,0.2659
p99p100,2016,shweal_z_TV,0.2669
p99p100,2017,shweal_z_TV,0.2676
p99p100,2018,shweal_z_TV,0.2691
p99p100,2019,shweal_z_TV,0.2702
p99p100,2020,shweal_z_TV,0.2729
p99p100,2021,shweal_z_TV,0.2727
p99p100,2022,shweal_z_TV,0.2718
p99p100,2023,shweal_z_TV,0.2732
p99p100,2024,shweal_z_TV,0.2729
p0p50,1980,shweal_z_TV,0.0494
p0p50,1981,shweal_z_TV,0.0493
p0p50,1982,shweal_z_TV,0.0493
p0p50,1983,shweal_z_TV,0.0492
p0p50,1984,shweal_z_TV,0.0492
p0p50,1985,shweal_z_TV,0.0491
p0p50,1986,shweal_z_TV,0.049
p0p50,1987,shweal_z_TV,0.049
p0p50,1988,shweal_z_TV,0.0489
p0p50,1989,shweal_z_TV,0.0488
p0p50,1990,shweal_z_TV,0.0488
p0p50,1991,shweal_z_TV,0.0487
p0p50,1992,shweal_z_TV,0.0486
p0p50,1993,shweal_z_TV,0.0486
p0p50,1994,shweal_z_TV,0.0485
p0p50,1995,shweal_z_TV,0.0484
p0p50,1996,shweal_z_TV,0.0483
p0p50,1997,shweal_z_TV,0.0482
p0p50,1998,shweal_z_TV,0.0481
p0p50,1999,shweal_z_TV,0.0481
p0p50,2000,shweal_z_TV,0.048
p0p50,2001,shweal_z_TV,0.0478
p0p50,2002,shweal_z_TV,0.0476
p0p50,2003,shweal_z_TV,0.0473
p0p50,2004,shweal_z_TV,0.0469
p0p50,2005,shweal_z_TV,0.0464
p0p50,2006,shweal_z_TV,0.0461
p0p50,2007,shweal_z_TV,0.0456
p0p50,2008,shweal_z_TV,0.045
p0p50,2009,shweal_z_TV,0.0444
p0p50,2010,shweal_z_TV,0.0438
p0p50,2011,shweal_z_TV,0.0436
p0p50,2012,shweal_z_TV,0.0435
p0p50,2013,shweal_z_TV,0.0433
p0p50,2014,shweal_z_TV,0.0431
p0p50,2015,shweal_z_TV,0.0429
p0p50,2016,shweal_z_TV,0.0427
p0p50,2017,shweal_z_TV,0.0426
p0p50,2018,shweal_z_TV,0.0424
p0p50,2019,shweal_z_TV,0.0422
p0p50,2020,shweal_z_TV,0.0417
p0p50,2021,shweal_z_TV,0.0418
p0p50,2022,shweal_z_TV,0.0419
p0p50,2023,shweal_z_TV,0.0417
p0p50,2024,shweal_z_TV,0.0417
p99p100,1820,shweal_z_DE,0.5151
p99p100,1850,shweal_z_DE,0.5403
p99p100,1880,shweal_z_DE,0.5045000000000001
p99p100,1895,shweal_z_DE,0.4989
p99p100,1896,shweal_z_DE,0.4989
p99p100,1897,shweal_z_DE,0.5064000000000001
p99p100,1899,shweal_z_DE,0.5135000000000001
p99p100,1900,shweal_z_DE,0.5196000000000001
p99p100,1902,shweal_z_DE,0.5151
p99p100,1905,shweal_z_DE,0.5191
p99p100,1908,shweal_z_DE,0.5242
p99p100,1910,shweal_z_DE,0.5076
p99p100,1911,shweal_z_DE,0.5158
p99p100,1914,shweal_z_DE,0.4979
p99p100,1920,shweal_z_DE,0.3893
p99p100,1924,shweal_z_DE,0.3751
p99p100,1927,shweal_z_DE,0.4007
p99p100,1930,shweal_z_DE,0.3931
p99p100,1934,shweal_z_DE,0.3261
p99p100,1940,shweal_z_DE,0.3673
p99p100,1950,shweal_z_DE,0.2176
p99p100,1953,shweal_z_DE,0.2201
p99p100,1957,shweal_z_DE,0.2156
p99p100,1960,shweal_z_DE,0.2529
p99p100,1963,shweal_z_DE,0.2516
p99p100,1966,shweal_z_DE,0.246
p99p100,1969,shweal_z_DE,0.2154
p99p100,1970,shweal_z_DE,0.2556
p99p100,1972,shweal_z_DE,0.2302
p99p100,1974,shweal_z_DE,0.2655
p99p100,1977,shweal_z_DE,0.2677
p99p100,1980,shweal_z_DE,0.2696
p99p100,1981,shweal_z_DE,0.2501
p99p100,1982,shweal_z_DE,0.2439
p99p100,1983,shweal_z_DE,0.2477
p99p100,1984,shweal_z_DE,0.243
p99p100,1985,shweal_z_DE,0.2386
p99p100,1986,shweal_z_DE,0.2349
p99p100,1987,shweal_z_DE,0.2297
p99p100,1988,shweal_z_DE,0.2266
p99p100,1989,shweal_z_DE,0.2239
p99p100,1990,shweal_z_DE,0.219
p99p100,1991,shweal_z_DE,0.2233
p99p100,1992,shweal_z_DE,0.2331
p99p100,1993,shweal_z_DE,0.2439
p99p100,1994,shweal_z_DE,0.2432
p99p100,1995,shweal_z_DE,0.2471
p99p100,1996,shweal_z_DE,0.2536
p99p100,1997,shweal_z_DE,0.2558
p99p100,1998,shweal_z_DE,0.2604
p99p100,1999,shweal_z_DE,0.2708
p99p100,2000,shweal_z_DE,0.2665
p99p100,2001,shweal_z_DE,0.2625
p99p100,2002,shweal_z_DE,0.2636
p99p100,2003,shweal_z_DE,0.2656
p99p100,2004,shweal_z_DE,0.2741
p99p100,2005,shweal_z_DE,0.2786
p99p100,2006,shweal_z_DE,0.2796
p99p100,2007,shweal_z_DE,0.2874
p99p100,2008,shweal_z_DE,0.2895
p99p100,2009,shweal_z_DE,0.2772
p99p100,2010,shweal_z_DE,0.2728
p99p100,2011,shweal_z_DE,0.2709
p99p100,2012,shweal_z_DE,0.2665
p99p100,2013,shweal_z_DE,0.2698
p99p100,2014,shweal_z_DE,0.2761
p99p100,2015,shweal_z_DE,0.2773
p99p100,2016,shweal_z_DE,0.2788
p99p100,2017,shweal_z_DE,0.2784
p99p100,2018,shweal_z_DE,0.2848
p99p100,2019,shweal_z_DE,0.2797
p99p100,2020,shweal_z_DE,0.2754
p99p100,2021,shweal_z_DE,0.2797
p99p100,2022,shweal_z_DE,0.2785
p99p100,2023,shweal_z_DE,0.2772
p99p100,2024,shweal_z_DE,0.2785
p0p50,1820,shweal_z_DE,0.0043
p0p50,1850,shweal_z_DE,0.0036
p0p50,1880,shweal_z_DE,0.0048
p0p50,1895,shweal_z_DE,0.004
p0p50,1896,shweal_z_DE,0.0055
p0p50,1897,shweal_z_DE,0.0048
p0p50,1899,shweal_z_DE,0.0049
p0p50,1900,shweal_z_DE,0.0054
p0p50,1902,shweal_z_DE,0.0051
p0p50,1905,shweal_z_DE,0.0054
p0p50,1908,shweal_z_DE,0.0058
p0p50,1910,shweal_z_DE,0.0071
p0p50,1911,shweal_z_DE,0.0072
p0p50,1914,shweal_z_DE,0.007
p0p50,1920,shweal_z_DE,0.0363
p0p50,1924,shweal_z_DE,0.034
p0p50,1927,shweal_z_DE,0.0382
p0p50,1930,shweal_z_DE,0.0259
p0p50,1934,shweal_z_DE,0.0322
p0p50,1940,shweal_z_DE,0.0286
p0p50,1950,shweal_z_DE,0.0524
p0p50,1953,shweal_z_DE,0.0577
p0p50,1957,shweal_z_DE,0.0484
p0p50,1960,shweal_z_DE,0.045
p0p50,1963,shweal_z_DE,0.0471
p0p50,1966,shweal_z_DE,0.0488
p0p50,1969,shweal_z_DE,0.0573
p0p50,1970,shweal_z_DE,0.0524
p0p50,1972,shweal_z_DE,0.0545
p0p50,1974,shweal_z_DE,0.0535
p0p50,1977,shweal_z_DE,0.0496
p0p50,1980,shweal_z_DE,0.0475
p0p50,1981,shweal_z_DE,0.0592
p0p50,1982,shweal_z_DE,0.0698
p0p50,1983,shweal_z_DE,0.0789
p0p50,1984,shweal_z_DE,0.0794
p0p50,1985,shweal_z_DE,0.0799
p0p50,1986,shweal_z_DE,0.0803
p0p50,1987,shweal_z_DE,0.0785
p0p50,1988,shweal_z_DE,0.0765
p0p50,1989,shweal_z_DE,0.0744
p0p50,1990,shweal_z_DE,0.0707
p0p50,1991,shweal_z_DE,0.0661
p0p50,1992,shweal_z_DE,0.061
p0p50,1993,shweal_z_DE,0.0557
p0p50,1994,shweal_z_DE,0.0537
p0p50,1995,shweal_z_DE,0.0513
p0p50,1996,shweal_z_DE,0.0486
p0p50,1997,shweal_z_DE,0.0462
p0p50,1998,shweal_z_DE,0.0436
p0p50,1999,shweal_z_DE,0.0414
p0p50,2000,shweal_z_DE,0.04
p0p50,2001,shweal_z_DE,0.0386
p0p50,2002,shweal_z_DE,0.0368
p0p50,2003,shweal_z_DE,0.0352
p0p50,2004,shweal_z_DE,0.033
p0p50,2005,shweal_z_DE,0.0309
p0p50,2006,shweal_z_DE,0.0291
p0p50,2007,shweal_z_DE,0.0265
p0p50,2008,shweal_z_DE,0.0249
p0p50,2009,shweal_z_DE,0.0271
p0p50,2010,shweal_z_DE,0.0293
p0p50,2011,shweal_z_DE,0.0312
p0p50,2012,shweal_z_DE,0.0333
p0p50,2013,shweal_z_DE,0.0347
p0p50,2014,shweal_z_DE,0.0343
p0p50,2015,shweal_z_DE,0.0343
p0p50,2016,shweal_z_DE,0.0342
p0p50,2017,shweal_z_DE,0.0343
p0p50,2018,shweal_z_DE,0.0341
p0p50,2019,shweal_z_DE,0.0343
p0p50,2020,shweal_z_DE,0.0345
p0p50,2021,shweal_z_DE,0.0343
p0p50,2022,shweal_z_DE,0.0343
p0p50,2023,shweal_z_DE,0.0344
p0p50,2024,shweal_z_DE,0.0343
p99p100,1820,shweal_z_JP,0.3338
p99p100,1850,shweal_z_JP,0.3417
p99p100,1880,shweal_z_JP,0.3561
p99p100,1900,shweal_z_JP,0.4028
p99p100,1910,shweal_z_JP,0.4611
p99p100,1920,shweal_z_JP,0.4613
p99p100,1930,shweal_z_JP,0.4594
p99p100,1940,shweal_z_JP,0.3823
p99p100,1950,shweal_z_JP,0.2177
p99p100,1960,shweal_z_JP,0.2251
p99p100,1970,shweal_z_JP,0.2372
p99p100,1980,shweal_z_JP,0.2267
p99p100,1981,shweal_z_JP,0.2253
p99p100,1982,shweal_z_JP,0.2251
p99p100,1983,shweal_z_JP,0.2256
p99p100,1984,shweal_z_JP,0.2268
p99p100,1985,shweal_z_JP,0.2292
p99p100,1986,shweal_z_JP,0.2308
p99p100,1987,shweal_z_JP,0.2342
p99p100,1988,shweal_z_JP,0.2468
p99p100,1989,shweal_z_JP,0.2463
p99p100,1990,shweal_z_JP,0.2492
p99p100,1991,shweal_z_JP,0.2447
p99p100,1992,shweal_z_JP,0.2327
p99p100,1993,shweal_z_JP,0.2318
p99p100,1994,shweal_z_JP,0.2324
p99p100,1995,shweal_z_JP,0.2324
p99p100,1996,shweal_z_JP,0.2358
p99p100,1997,shweal_z_JP,0.2329
p99p100,1998,shweal_z_JP,0.2337
p99p100,1999,shweal_z_JP,0.2365
p99p100,2000,shweal_z_JP,0.2393
p99p100,2001,shweal_z_JP,0.2395
p99p100,2002,shweal_z_JP,0.2419
p99p100,2003,shweal_z_JP,0.2439
p99p100,2004,shweal_z_JP,0.2467
p99p100,2005,shweal_z_JP,0.2476
p99p100,2006,shweal_z_JP,0.2484
p99p100,2007,shweal_z_JP,0.249
p99p100,2008,shweal_z_JP,0.2459
p99p100,2009,shweal_z_JP,0.2427
p99p100,2010,shweal_z_JP,0.2448
p99p100,2011,shweal_z_JP,0.2444
p99p100,2012,shweal_z_JP,0.2446
p99p100,2013,shweal_z_JP,0.245
p99p100,2014,shweal_z_JP,0.2449
p99p100,2015,shweal_z_JP,0.2452
p99p100,2016,shweal_z_JP,0.245
p99p100,2017,shweal_z_JP,0.2448
p99p100,2018,shweal_z_JP,0.2449
p99p100,2019,shweal_z_JP,0.2449
p99p100,2020,shweal_z_JP,0.2449
p99p100,2021,shweal_z_JP,0.2457
p99p100,2022,shweal_z_JP,0.2449
p99p100,2023,shweal_z_JP,0.2449
p99p100,2024,shweal_z_JP,0.2462
p0p50,1820,shweal_z_JP,0.0329
p0p50,1850,shweal_z_JP,0.0323
p0p50,1880,shweal_z_JP,0.0315
p0p50,1900,shweal_z_JP,0.0314
p0p50,1910,shweal_z_JP,0.0265
p0p50,1920,shweal_z_JP,0.0268
p0p50,1930,shweal_z_JP,0.0321
p0p50,1940,shweal_z_JP,0.031
p0p50,1950,shweal_z_JP,0.0524
p0p50,1960,shweal_z_JP,0.051
p0p50,1970,shweal_z_JP,0.0485
p0p50,1980,shweal_z_JP,0.0494
p0p50,1981,shweal_z_JP,0.0496
p0p50,1982,shweal_z_JP,0.0497
p0p50,1983,shweal_z_JP,0.0496
p0p50,1984,shweal_z_JP,0.0494
p0p50,1985,shweal_z_JP,0.0489
p0p50,1986,shweal_z_JP,0.0487
p0p50,1987,shweal_z_JP,0.0481
p0p50,1988,shweal_z_JP,0.0472
p0p50,1989,shweal_z_JP,0.0471
p0p50,1990,shweal_z_JP,0.0469
p0p50,1991,shweal_z_JP,0.0473
p0p50,1992,shweal_z_JP,0.049
p0p50,1993,shweal_z_JP,0.0488
p0p50,1994,shweal_z_JP,0.0486
p0p50,1995,shweal_z_JP,0.0485
p0p50,1996,shweal_z_JP,0.0481
p0p50,1997,shweal_z_JP,0.0483
p0p50,1998,shweal_z_JP,0.0482
p0p50,1999,shweal_z_JP,0.0479
p0p50,2000,shweal_z_JP,0.0476
p0p50,2001,shweal_z_JP,0.0473
p0p50,2002,shweal_z_JP,0.0468
p0p50,2003,shweal_z_JP,0.0465
p0p50,2004,shweal_z_JP,0.046
p0p50,2005,shweal_z_JP,0.0459
p0p50,2006,shweal_z_JP,0.0457
p0p50,2007,shweal_z_JP,0.0456
p0p50,2008,shweal_z_JP,0.0462
p0p50,2009,shweal_z_JP,0.0467
p0p50,2010,shweal_z_JP,0.0463
p0p50,2011,shweal_z_JP,0.0464
p0p50,2012,shweal_z_JP,0.0464
p0p50,2013,shweal_z_JP,0.0463
p0p50,2014,shweal_z_JP,0.0463
p0p50,2015,shweal_z_JP,0.0463
p0p50,2016,shweal_z_JP,0.0463
p0p50,2017,shweal_z_JP,0.0463
p0p50,2018,shweal_z_JP,0.0463
p0p50,2019,shweal_z_JP,0.0463
p0p50,2020,shweal_z_JP,0.0463
p0p50,2021,shweal_z_JP,0.0463
p0p50,2022,shweal_z_JP,0.0463
p0p50,2023,shweal_z_JP,0.0463
p0p50,2024,shweal_z_JP,0.0462
p99p100,1980,shweal_z_GR,0.1368
p99p100,1981,shweal_z_GR,0.138
p99p100,1982,shweal_z_GR,0.1371
p99p100,1983,shweal_z_GR,0.1357
p99p100,1984,shweal_z_GR,0.1344
p99p100,1985,shweal_z_GR,0.1355
p99p100,1986,shweal_z_GR,0.1331
p99p100,1987,shweal_z_GR,0.1331
p99p100,1988,shweal_z_GR,0.1326
p99p100,1989,shweal_z_GR,0.1321
p99p100,1990,shweal_z_GR,0.1421
p99p100,1991,shweal_z_GR,0.1423
p99p100,1992,shweal_z_GR,0.1438
p99p100,1993,shweal_z_GR,0.1453
p99p100,1994,shweal_z_GR,0.1657
p99p100,1995,shweal_z_GR,0.1661
p99p100,1996,shweal_z_GR,0.1777
p99p100,1997,shweal_z_GR,0.1501
p99p100,1998,shweal_z_GR,0.1473
p99p100,1999,shweal_z_GR,0.1558
p99p100,2000,shweal_z_GR,0.1549
p99p100,2001,shweal_z_GR,0.1553
p99p100,2002,shweal_z_GR,0.1481
p99p100,2003,shweal_z_GR,0.1433
p99p100,2004,shweal_z_GR,0.1455
p99p100,2005,shweal_z_GR,0.1502
p99p100,2006,shweal_z_GR,0.1502
p99p100,2007,shweal_z_GR,0.1506
p99p100,2008,shweal_z_GR,0.1546
p99p100,2009,shweal_z_GR,0.1378
p99p100,2010,shweal_z_GR,0.1472
p99p100,2011,shweal_z_GR,0.1529
p99p100,2012,shweal_z_GR,0.1738
p99p100,2013,shweal_z_GR,0.2085
p99p100,2014,shweal_z_GR,0.2123
p99p100,2015,shweal_z_GR,0.2158
p99p100,2016,shweal_z_GR,0.2114
p99p100,2017,shweal_z_GR,0.2329
p99p100,2018,shweal_z_GR,0.2304
p99p100,2019,shweal_z_GR,0.2292
p99p100,2020,shweal_z_GR,0.2231
p99p100,2021,shweal_z_GR,0.2341
p99p100,2022,shweal_z_GR,0.2262
p99p100,2023,shweal_z_GR,0.2338
p99p100,2024,shweal_z_GR,0.2427
p0p50,1980,shweal_z_GR,0.0559
p0p50,1981,shweal_z_GR,0.0556
p0p50,1982,shweal_z_GR,0.0558
p0p50,1983,shweal_z_GR,0.0562
p0p50,1984,shweal_z_GR,0.0565
p0p50,1985,shweal_z_GR,0.0562
p0p50,1986,shweal_z_GR,0.0569
p0p50,1987,shweal_z_GR,0.0569
p0p50,1988,shweal_z_GR,0.057
p0p50,1989,shweal_z_GR,0.0571
p0p50,1990,shweal_z_GR,0.0563
p0p50,1991,shweal_z_GR,0.0563
p0p50,1992,shweal_z_GR,0.0563
p0p50,1993,shweal_z_GR,0.056
p0p50,1994,shweal_z_GR,0.0544
p0p50,1995,shweal_z_GR,0.0543
p0p50,1996,shweal_z_GR,0.0533
p0p50,1997,shweal_z_GR,0.0547
p0p50,1998,shweal_z_GR,0.0547
p0p50,1999,shweal_z_GR,0.0541
p0p50,2000,shweal_z_GR,0.054
p0p50,2001,shweal_z_GR,0.0541
p0p50,2002,shweal_z_GR,0.0549
p0p50,2003,shweal_z_GR,0.0555
p0p50,2004,shweal_z_GR,0.0552
p0p50,2005,shweal_z_GR,0.0548
p0p50,2006,shweal_z_GR,0.055
p0p50,2007,shweal_z_GR,0.0553
p0p50,2008,shweal_z_GR,0.0556
p0p50,2009,shweal_z_GR,0.0568
p0p50,2010,shweal_z_GR,0.024
p0p50,2011,shweal_z_GR,0.01
p0p50,2012,shweal_z_GR,-0.0066
p0p50,2013,shweal_z_GR,-0.0137
p0p50,2014,shweal_z_GR,-0.0253
p0p50,2015,shweal_z_GR,-0.0177
p0p50,2016,shweal_z_GR,-0.0115
p0p50,2017,shweal_z_GR,-0.0098
p0p50,2018,shweal_z_GR,-0.0185
p0p50,2019,shweal_z_GR,-0.0185
p0p50,2020,shweal_z_GR,-0.0186
p0p50,2021,shweal_z_GR,-0.0185
p0p50,2022,shweal_z_GR,-0.0188
p0p50,2023,shweal_z_GR,-0.0185
p0p50,2024,shweal_z_GR,-0.0183
p99p100,1980,shweal_z_MZ,0.3962
p99p100,1981,shweal_z_MZ,0.396
p99p100,1982,shweal_z_MZ,0.3959
p99p100,1983,shweal_z_MZ,0.396
p99p100,1984,shweal_z_MZ,0.3959
p99p100,1985,shweal_z_MZ,0.3963
p99p100,1986,shweal_z_MZ,0.3963
p99p100,1987,shweal_z_MZ,0.3961
p99p100,1988,shweal_z_MZ,0.3958
p99p100,1989,shweal_z_MZ,0.396
p99p100,1990,shweal_z_MZ,0.396
p99p100,1991,shweal_z_MZ,0.3962
p99p100,1992,shweal_z_MZ,0.3961
p99p100,1993,shweal_z_MZ,0.3961
p99p100,1994,shweal_z_MZ,0.3958
p99p100,1995,shweal_z_MZ,0.3959
p99p100,1996,shweal_z_MZ,0.3962
p99p100,1997,shweal_z_MZ,0.3952
p99p100,1998,shweal_z_MZ,0.3932
p99p100,1999,shweal_z_MZ,0.3922
p99p100,2000,shweal_z_MZ,0.3898
p99p100,2001,shweal_z_MZ,0.3883
p99p100,2002,shweal_z_MZ,0.386
p99p100,2003,shweal_z_MZ,0.3826
p99p100,2004,shweal_z_MZ,0.3815
p99p100,2005,shweal_z_MZ,0.3785
p99p100,2006,shweal_z_MZ,0.3744
p99p100,2007,shweal_z_MZ,0.3615
p99p100,2008,shweal_z_MZ,0.3427
p99p100,2009,shweal_z_MZ,0.3788
p99p100,2010,shweal_z_MZ,0.3862
p99p100,2011,shweal_z_MZ,0.3921
p99p100,2012,shweal_z_MZ,0.3955
p99p100,2013,shweal_z_MZ,0.3972
p99p100,2014,shweal_z_MZ,0.4004
